date,symbol,trades,wins,win_rate,total_pnl,avg_pnl,max_pnl,min_pnl,avg_hold_bars
2026-01-20,215A,4,2,0.5,15.0,3.75,12.0,-4.0,38.5
2026-01-21,215A,5,3,0.6,6.0,1.2,7.0,-5.0,29.4
2026-01-21,3350.0,12,5,0.4166666666666667,16.0,1.3333333333333333,11.0,-10.0,21.833333333333332
2026-01-21,6526.0,6,3,0.5,12.75,2.125,12.5,-7.5,3.6666666666666665
2026-01-21,9501.0,2,2,1.0,16.450000000000045,8.225000000000023,10.299999999999955,6.150000000000091,49.0
2026-01-21,9509.0,3,2,0.6666666666666666,7.5,2.5,11.0,-6.5,30.666666666666668
2026-01-23,3350.0,5,3,0.6,7.0,1.4,7.0,-5.0,44.8
2026-01-23,5016.0,5,1,0.2,-17.75,-3.55,8.0,-7.5,4.4
2026-01-23,9501.0,4,3,0.75,16.049999999999955,4.012499999999989,11.049999999999955,-1.8999999999999773,37.75
