entry_ts,exit_ts,symbol,direction,entry_price,exit_price,pnl_tick,hold_bars,exit_reason,level,hold_time_seconds
2026-01-20 09:02:13,2026-01-20 09:04:24,215A,buy,1422.0,1414.5,-7.5,2,SL,1421.5033078658814,131.0
2026-01-20 09:12:02,2026-01-20 09:15:19,215A,buy,1422.5,1417.5,-5.0,3,SL,1421.5033078658814,197.0
2026-01-20 09:15:19,2026-01-20 09:24:03,215A,buy,1417.5,1411.0,-6.5,8,SL,1421.5033078658814,524.0
2026-01-20 09:36:03,2026-01-20 10:03:21,215A,buy,1418.5,1412.5,-6.0,25,SL,1421.5033078658814,1638.0
2026-01-20 10:06:38,2026-01-20 10:33:57,215A,buy,1417.5,1411.5,-6.0,24,SL,1421.5033078658814,1639.0
